source_key_ko,source_key_target,target_language,score,confidence,dist_m,title_ko,title_target,link_method
FoodService:877:ko,FoodService:877:zht,zht,100,high,0,얼크니손칼국수,辣味手工刀削麵 (얼크니손칼국수),same_id
FoodService:884:ko,FoodService:884:zht,zht,100,high,0,탐복,探鮑 (탐복),same_id
FoodService:886:ko,FoodService:886:zht,zht,100,high,0,곤국,煨湯 (곤국),same_id
FoodService:893:ko,FoodService:893:zht,zht,100,high,0,해남식당 부산용호동W스퀘어점,海南餐廳 (해남식당),same_id
FoodService:904:ko,FoodService:904:zht,zht,100,high,0,금강만두,金剛餃子 (금강만두),same_id
FoodService:917:ko,FoodService:917:zht,zht,100,high,0,석화정,石花亭 (석화정),same_id
FoodService:929:ko,FoodService:929:zht,zht,100,high,0,연산낙지해물탕,蓮山章魚海鮮湯 (연산낙지해물탕),same_id
FoodService:933:ko,FoodService:933:zht,zht,100,high,0,옻바다전복삼계탕,漆海鮑魚參雞湯 (옻바다 전복삼계탕),same_id
FoodService:942:ko,FoodService:942:zht,zht,100,high,0,다리집 본점,橋之家 (다리집),same_id
FoodService:950:ko,FoodService:950:zht,zht,100,high,0,광안리 언양불고기 부산집,廣安裡彥陽烤肉 釜山店,same_id
FoodService:953:ko,FoodService:953:zht,zht,100,high,0,식당 3선 덕천점,餐廳3線 德川店 (식당 3선),same_id
FoodService:958:ko,FoodService:958:zht,zht,100,high,0,함경면옥 덕천점,咸鏡面屋 (함경면옥),same_id
FoodService:961:ko,FoodService:961:zht,zht,100,high,0,몽실종가돼지국밥 감천문화마을 본점,蒙失宗家豬肉湯飯 (몽실종가돼지국밥),same_id
FoodService:966:ko,FoodService:966:zht,zht,100,high,0,동원장수촌,東園長壽村,same_id
FoodService:969:ko,FoodService:969:zht,zht,100,high,0,포항가자미물회국수말이전문점, 浦港水拌鰈魚 (포항가자미물회),same_id
FoodService:974:ko,FoodService:974:zht,zht,100,high,0,괘법쭈꾸미전문점,掛法洞小章魚 (괘법쭈꾸미),same_id
FoodService:1094:ko,FoodService:1094:zht,zht,100,high,0,명지첫집 국제신도시본점,鳴旨第一家 (명지첫집),same_id
FoodService:1099:ko,FoodService:1099:zht,zht,100,high,0,명품외식 육면정,名品烤肉肉麵庭 (명품외식 육면정),same_id
FoodService:1104:ko,FoodService:1104:zht,zht,100,high,0,평산옥,平山屋 (평산옥),same_id
FoodService:1106:ko,FoodService:1106:zht,zht,100,high,0,공감식당,共感餐廳 (공감식당),same_id
FoodService:1107:ko,FoodService:1107:zht,zht,100,high,0,다옴 서면 삼정타워점,多溫（西面Samjung Tower店） (다옴),same_id
FoodService:1108:ko,FoodService:1108:zht,zht,100,high,0,당감밀면,堂甘小麥麵 (당감밀면),same_id
FoodService:1117:ko,FoodService:1117:zht,zht,100,high,0,양평칼국수 본점,楊平刀切面 (양평칼국수),same_id
FoodService:1118:ko,FoodService:1118:zht,zht,100,high,0,영진돼지국밥 본점,永真豬肉湯飯總店,same_id
FoodService:1132:ko,FoodService:1132:zht,zht,100,high,0,동원숯불갈비,東元炭烤排骨 (동원 숯불 갈비),same_id
FoodService:1133:ko,FoodService:1133:zht,zht,100,high,0,도날드,Donald,same_id
FoodService:1136:ko,FoodService:1136:zht,zht,100,high,0,함흥보쌈사계절냉면,咸興菜包肉 (함흥보쌈),same_id
FoodService:1137:ko,FoodService:1137:zht,zht,100,high,0,원산면옥,遠山面屋,same_id
FoodService:1138:ko,FoodService:1138:zht,zht,100,high,0,개미집신도시점,螞蟻屋新都市店 (개미집신도시점),same_id
FoodService:1219:ko,FoodService:1219:zht,zht,100,high,0,오리한상 명지본점,鴨宴 (오리한상),same_id
FoodService:1221:ko,FoodService:1221:zht,zht,100,high,0,만포밀면옥,萬浦小麥麵 (만포밀면),same_id
FoodService:1222:ko,FoodService:1222:zht,zht,100,high,0,맛사랑채,美味舍廊房 (맛사랑채),same_id
FoodService:1223:ko,FoodService:1223:zht,zht,100,high,0,우정까망촌돼지,友情鄉村烤豬肉 (우정까망촌돼지),same_id
FoodService:1232:ko,FoodService:1232:zht,zht,100,high,0,배꼽시계,肚臍鐘錶 (배꼽시계),same_id
FoodService:1236:ko,FoodService:1236:zht,zht,100,high,0,사랑도횟집, 愛之島生魚片店 (사랑도 횟집),same_id
FoodService:1239:ko,FoodService:1239:zht,zht,100,high,0,부산족발,釜山豬蹄 (부산족발),same_id
FoodService:1247:ko,FoodService:1247:zht,zht,100,high,0,남포삼계탕,南浦參雞湯 (남포삼계탕),same_id
FoodService:1249:ko,FoodService:1249:zht,zht,100,high,0,대수정,大壽亭 (대수정),same_id
FoodService:1255:ko,FoodService:1255:zht,zht,100,high,0,동촌황정순수육전골,東村黃正順白切肉火鍋 (동촌황정순수육전골),same_id
FoodService:1256:ko,FoodService:1256:zht,zht,100,high,0,소우닭계,牛雞餐廳 (소우닭계),same_id
FoodService:1257:ko,FoodService:1257:zht,zht,100,high,0,양지추어탕, 陽智泥鰍湯 (양지추어탕),same_id
FoodService:1260:ko,FoodService:1260:zht,zht,100,high,0,초량통닭, 草梁炸雞 (초량통닭),same_id
FoodService:1264:ko,FoodService:1264:zht,zht,100,high,0,먹음직 온천천점, 味增烤肉 (먹음직),same_id
FoodService:1268:ko,FoodService:1268:zht,zht,100,high,0,세연정,世蓮亭 (세연정),same_id
FoodService:1269:ko,FoodService:1269:zht,zht,100,high,0,조방낙지마당,朝紡章魚廣場 (조방낙지마당),same_id
FoodService:1270:ko,FoodService:1270:zht,zht,100,high,0,초록담미역국,綠潭海帶湯 (초록담미역국),same_id
FoodService:1273:ko,FoodService:1273:zht,zht,100,high,0,동백아가씨1961 서면점,山茶小姐 1961 (동백아가씨1961),same_id
FoodService:1276:ko,FoodService:1276:zht,zht,100,high,0,전통음식점 원양, 鴛鴦韓式傳統餐廳 (전통음식점 원양),same_id
FoodService:1277:ko,FoodService:1277:zht,zht,100,high,0,구공탄,蜂窩煤,same_id
FoodService:1279:ko,FoodService:1279:zht,zht,100,high,0,웅천집,熊川家 (웅천집),same_id
FoodService:1281:ko,FoodService:1281:zht,zht,100,high,0,평양집,平壤家 (평양집),same_id
FoodService:1282:ko,FoodService:1282:zht,zht,100,high,0,대왕불맛,大王火烤 (대왕불맛),same_id
FoodService:1284:ko,FoodService:1284:zht,zht,100,high,0,전골그집 주례본점, [那一家]涮涮鍋 (전골[그집]),same_id
FoodService:1286:ko,FoodService:1286:zht,zht,100,high,0,함양본가어탕국수,咸陽本家魚湯麵 (함양본가어탕국수),same_id
FoodService:1289:ko,FoodService:1289:zht,zht,100,high,0,우연횟집,偶然生魚片店 (우연횟집),same_id
FoodService:1507:ko,FoodService:1507:zht,zht,100,high,0,삼성밀면,三星小麥麵 (삼성밀면),same_id
FoodService:1508:ko,FoodService:1508:zht,zht,100,high,0,부산약콩밀면 이기대본점,釜山黑豆小麥麵 (부산약콩밀면),same_id
FoodService:1509:ko,FoodService:1509:zht,zht,100,high,0,면채움,MYEONCHAEUM (면채움),same_id
FoodService:1510:ko,FoodService:1510:zht,zht,100,high,0,대연밀면,大淵小麥麵 (대연밀면),same_id
FoodService:1511:ko,FoodService:1511:zht,zht,100,high,0,합천국밥집,陜川湯飯店 (합천국밥집),same_id
FoodService:1512:ko,FoodService:1512:zht,zht,100,high,0,정짓간 돼지국밥 & 막국수,小廚房 (정짓간),same_id
FoodService:1513:ko,FoodService:1513:zht,zht,100,high,0,우리돼지국밥,友利豬肉湯飯 (우리돼지국밥),same_id
FoodService:1515:ko,FoodService:1515:zht,zht,100,high,0,수복돼지국밥,壽福豬肉湯飯 (수복돼지국밥),same_id
FoodService:1516:ko,FoodService:1516:zht,zht,100,high,0,부광돼지국밥전문점,釜光豬肉湯飯 (부광돼지국밥),same_id
FoodService:1517:ko,FoodService:1517:zht,zht,100,high,0,행복을 짓는 수향촌밥상,壽鄉餐桌 (수향밥상),same_id
FoodService:1518:ko,FoodService:1518:zht,zht,100,high,0,해물왕창칼국수,海鮮滿滿刀切面 (해물왕창칼국수),same_id
FoodService:1519:ko,FoodService:1519:zht,zht,100,high,0,할매재첩국부산본점,奶奶河蜆湯 (할매재첩국),same_id
FoodService:1521:ko,FoodService:1521:zht,zht,100,high,0,박해윤통영해물밥상,樸海潤統營海鮮飯店 (박해윤 통영 해물밥상),same_id
FoodService:1522:ko,FoodService:1522:zht,zht,100,high,0,원조꼬리곰집,元祖牛尾家 (원조꼬리곰집),same_id
FoodService:1523:ko,FoodService:1523:zht,zht,100,high,0,하동재첩국,河東河蜆湯,same_id
FoodService:1524:ko,FoodService:1524:zht,zht,100,high,0,하기연진주냉면,夏奇然晉州冷面 (하기연진주냉면),same_id
FoodService:1525:ko,FoodService:1525:zht,zht,100,high,0,장안집,長安家 (장안집),same_id
FoodService:1526:ko,FoodService:1526:zht,zht,100,high,0,이가네칼국수,李家刀切面 (이가네 칼국수),same_id
FoodService:1527:ko,FoodService:1527:zht,zht,100,high,0,이가네떡볶이,李家辣炒年糕 (이가네 떡볶이),same_id
FoodService:1528:ko,FoodService:1528:zht,zht,100,high,0,우성삼계탕,宇成參雞湯 (우성삼계탕),same_id
FoodService:1529:ko,FoodService:1529:zht,zht,100,high,0,몽뜰,夢院 (몽뜰),same_id
FoodService:1531:ko,FoodService:1531:zht,zht,100,high,0,할매집회국수,奶奶家生魚片拌麵 (할매집회국수),same_id
FoodService:1533:ko,FoodService:1533:zht,zht,100,high,0,나탄약선요리,娜坦藥膳料理 (나탄약선요리),same_id
FoodService:1534:ko,FoodService:1534:zht,zht,100,high,0,부다면옥,富多面屋 (부다면옥),same_id
FoodService:1535:ko,FoodService:1535:zht,zht,100,high,0,본 고갈비,本烤調味青花魚 (본 고갈비),same_id
FoodService:1537:ko,FoodService:1537:zht,zht,100,high,0,돌솥밥집,石鍋拌飯家 (돌솥밥집),same_id
FoodService:1538:ko,FoodService:1538:zht,zht,100,high,0,맹여사육전육회,孟女士肉餅生拌牛肉 (맹여사육전육회),same_id
FoodService:1805:ko,FoodService:1805:zht,zht,100,high,0,대성칼치찌개구이,大成燉烤帶魚,same_id
FoodService:1808:ko,FoodService:1808:zht,zht,100,high,0,올바릇식당 본점,耿直食堂,same_id
FoodService:1809:ko,FoodService:1809:zht,zht,100,high,0,알천순대곱창전골전문점,阿川米腸肥腸火鍋 專賣店,same_id
FoodService:1817:ko,FoodService:1817:zht,zht,100,high,0,기장손칼국수,機張手工刀削麵,same_id
FoodService:1818:ko,FoodService:1818:zht,zht,100,high,0,두번째 늘해랑,第二海浪湯飯,same_id
FoodService:1825:ko,FoodService:1825:zht,zht,100,high,0,골목포차,胡同佈車,same_id
FoodService:1837:ko,FoodService:1837:zht,zht,100,high,0,재기돼지국밥,再起豬肉湯,same_id
FoodService:1846:ko,FoodService:1846:zht,zht,100,high,0,소공간,小空間,same_id
FoodService:242:ko,FoodService:242:zht,zht,100,high,0,신발원,新發園 (신발원),same_id
FoodService:928:ko,FoodService:928:zht,zht,100,high,0,북경,北京 (북경),same_id
FoodService:949:ko,FoodService:949:zht,zht,100,high,0,북경의자전거,北京自行車 (북경의 자전거),same_id
FoodService:965:ko,FoodService:965:zht,zht,100,high,0,편의방,便宜坊 (편의방),same_id
FoodService:1121:ko,FoodService:1121:zht,zht,100,high,0,신흥반점,新興飯店 (신흥반점),same_id
FoodService:1227:ko,FoodService:1227:zht,zht,100,high,0,화국반점,華國飯店 (화국반점),same_id
FoodService:1262:ko,FoodService:1262:zht,zht,100,high,0,홍성방 본점,鴻盛坊 (홍성방),same_id
FoodService:1265:ko,FoodService:1265:zht,zht,100,high,0,미미루,美味樓 (미미루),same_id
FoodService:1278:ko,FoodService:1278:zht,zht,100,high,0,금용만두,金龍餃,same_id
FoodService:1480:ko,FoodService:1480:zht,zht,100,high,0,굿모닝홍콩,Good morning Hongkong (굿모닝홍콩),same_id
FoodService:1482:ko,FoodService:1482:zht,zht,100,high,0,반핀 서면전포점,半屏 (반핀),same_id
FoodService:1483:ko,FoodService:1483:zht,zht,100,high,0,복성반점,福星飯店 (복성반점),same_id
FoodService:1485:ko,FoodService:1485:zht,zht,100,high,0,부우사안,BUSAN (부우사안),same_id
FoodService:1487:ko,FoodService:1487:zht,zht,100,high,0,산동완탕교자관,山東雲吞餃子館,same_id
FoodService:1488:ko,FoodService:1488:zht,zht,100,high,0,삼형제오리 부산1호점,三兄弟烤鴨 (삼형제오리),same_id
FoodService:1489:ko,FoodService:1489:zht,zht,100,high,0,동광동 석기시대 본점,石器時代 (석기시대),same_id
FoodService:1491:ko,FoodService:1491:zht,zht,100,high,0,칸웨이,餐位鳴旨 (칸웨이),same_id
FoodService:1810:ko,FoodService:1810:zht,zht,100,high,0,태화반점,太和飯店,same_id
FoodService:1839:ko,FoodService:1839:zht,zht,100,high,0,동화반점,東華飯店,same_id
FoodService:163:ko,FoodService:163:zht,zht,100,high,0,문스시,文壽司 (문스시),same_id
FoodService:184:ko,FoodService:184:zht,zht,100,high,0,원조18번완당,元祖十八號雲吞面 (원조 18번 완당),same_id
FoodService:193:ko,FoodService:193:zht,zht,100,high,0,젠스시,善壽司 (젠스시),same_id
FoodService:566:ko,FoodService:566:zht,zht,100,high,0,백산키친,白山餐廳 (백산키친),same_id
FoodService:577:ko,FoodService:577:zht,zht,100,high,0,영변횟집,靈邊刺身屋 (영변횟집),same_id
FoodService:936:ko,FoodService:936:zht,zht,100,high,0,팔미초밥,八味壽司 (팔미초밥),same_id
FoodService:963:ko,FoodService:963:zht,zht,100,high,0,식당 토성동,飯店土城洞 (식당 토성동),same_id
FoodService:964:ko,FoodService:964:zht,zht,100,high,0,청죽,青竹 (청죽),same_id
FoodService:1111:ko,FoodService:1111:zht,zht,100,high,0,소수인,小眾人 (소수인),same_id
FoodService:1225:ko,FoodService:1225:zht,zht,100,high,0,금랑횟집 광안리본점,金浪生魚片店廣安里總店 (금랑횟집 광안리 본점),same_id
FoodService:1226:ko,FoodService:1226:zht,zht,100,high,0,난파센,難破船,same_id
FoodService:1229:ko,FoodService:1229:zht,zht,100,high,0,본참치,本金槍魚 ,same_id
FoodService:1231:ko,FoodService:1231:zht,zht,100,high,0,어가초밥,漁夫壽司 (어가초밥),same_id
FoodService:1237:ko,FoodService:1237:zht,zht,100,high,0,삼송초밥 부산남포본점,三松壽司 (삼송초밥),same_id
FoodService:1245:ko,FoodService:1245:zht,zht,100,high,0,명송초밥,明松壽司 (명송초밥),same_id
FoodService:1246:ko,FoodService:1246:zht,zht,100,high,0,다께,竹 (다께),same_id
FoodService:1251:ko,FoodService:1251:zht,zht,100,high,0,톤쇼우 광안점,豚笑,same_id
FoodService:1272:ko,FoodService:1272:zht,zht,100,high,0,경찰서옆초밥집, 警局邊壽司店 (경찰서 옆 초밥집),same_id
FoodService:1492:ko,FoodService:1492:zht,zht,100,high,0,고옥,古屋 (고옥),same_id
FoodService:1493:ko,FoodService:1493:zht,zht,100,high,0,글라스앤보틀,Glass and Bottle (글라스 앤 보틀),same_id
FoodService:1495:ko,FoodService:1495:zht,zht,100,high,0,교토돈부리 본점,京都燒蓋飯總店 (교토돈부리본점),same_id
FoodService:1496:ko,FoodService:1496:zht,zht,100,high,0,나가하마만게츠,長濱滿月 (나가하마 만게츠),same_id
FoodService:1497:ko,FoodService:1497:zht,zht,100,high,0,노는바다,海浪 (노는바다),same_id
FoodService:1498:ko,FoodService:1498:zht,zht,100,high,0,동경밥상,東京餐館 (동경밥상),same_id
FoodService:1499:ko,FoodService:1499:zht,zht,100,high,0,슌,旬 (슌),same_id
FoodService:1500:ko,FoodService:1500:zht,zht,100,high,0,스시미르네 본점,MIREUNE壽司 (스시미르네),same_id
FoodService:1501:ko,FoodService:1501:zht,zht,100,high,0,스시심 타카이,Sushi-sim Takai (스시심 타카이),same_id
FoodService:1502:ko,FoodService:1502:zht,zht,100,high,0,야스마루 쇼쿠도,Yasumaru (야스마루),same_id
FoodService:1503:ko,FoodService:1503:zht,zht,100,high,0,중앙모밀,中央蕎麥 (중앙모밀),same_id
FoodService:1504:ko,FoodService:1504:zht,zht,100,high,0,킹콩스시,金剛壽司 (킹콩스시),same_id
FoodService:1505:ko,FoodService:1505:zht,zht,100,high,0,타이가 텐푸라,TAIGA天婦羅(타이가 텐푸라),same_id
FoodService:1506:ko,FoodService:1506:zht,zht,100,high,0,톤쇼우 부산대점,豚笑,same_id
FoodService:1804:ko,FoodService:1804:zht,zht,100,high,0,고향연화,杲香年華,same_id
FoodService:1827:ko,FoodService:1827:zht,zht,100,high,0,다이도코로 광안리본점,DAIDOKORO (다이도코로),same_id
FoodService:1833:ko,FoodService:1833:zht,zht,100,high,0,샤브남바완,火鍋南壩灣,same_id
FoodService:1835:ko,FoodService:1835:zht,zht,100,high,0,제로베이스,Zerobase,same_id
FoodService:1841:ko,FoodService:1841:zht,zht,100,high,0,김정연분식 면옥향천,面屋香川,same_id
FoodService:1844:ko,FoodService:1844:zht,zht,100,high,0,모리,MORI,same_id
FoodService:1847:ko,FoodService:1847:zht,zht,100,high,0,쇼진,Shojin,same_id
FoodService:1849:ko,FoodService:1849:zht,zht,100,high,0,우봉 샤브 청사포점,牛峰火鍋,same_id
FoodService:1851:ko,FoodService:1851:zht,zht,100,high,0,하레마,HAREMA,same_id
FoodService:1241:ko,FoodService:1241:zht,zht,100,high,0,포에버얌 부산기장점,PHOever Yum (포에버얌),same_id
FoodService:1243:ko,FoodService:1243:zht,zht,100,high,0,양귀빈 식당 3호점,羊贵宾餐厅3号店,same_id
FoodService:1287:ko,FoodService:1287:zht,zht,100,high,0,오공떵번,50 TAN BINH (오공떵번),same_id
FoodService:1474:ko,FoodService:1474:zht,zht,100,high,0,부산대 포맨티코 본점,PHOMANTICO (포맨티코),same_id
FoodService:1477:ko,FoodService:1477:zht,zht,100,high,0,어밤부,a bamboo (어밤부),same_id
FoodService:124:ko,FoodService:124:zht,zht,100,high,0,이재모피자 본점,李在模披薩 (이재모피자),same_id
FoodService:156:ko,FoodService:156:zht,zht,100,high,0,르꽁비브,LE CONVIVE ,same_id
FoodService:215:ko,FoodService:215:zht,zht,100,high,0,이층집 564-9,二層樓 564-9,same_id
FoodService:865:ko,FoodService:865:zht,zht,100,high,0,방코,BANCO (방코),same_id
FoodService:887:ko,FoodService:887:zht,zht,100,high,0,다이닝센 부산본점,Dining Sen 釜山總店 (다이닝센 부산본점),same_id
FoodService:960:ko,FoodService:960:zht,zht,100,high,0,디에이블 송도점,The 8ble松島店 ,same_id
FoodService:1110:ko,FoodService:1110:zht,zht,100,high,0,버거샵 서면,漢堡店 (버거샵),same_id
FoodService:1135:ko,FoodService:1135:zht,zht,100,high,0,영도우,影島 (영도우),same_id
FoodService:1228:ko,FoodService:1228:zht,zht,100,high,0,로얄경양식&스테이크 광안점,皇家西式炸豬排&牛排廣安店,same_id
FoodService:1238:ko,FoodService:1238:zht,zht,100,high,0,솔리보,SOLIVO (솔리보),same_id
FoodService:1244:ko,FoodService:1244:zht,zht,100,high,0,고민끝에여기,深思熟慮 (고민끝에여기),same_id
FoodService:1248:ko,FoodService:1248:zht,zht,100,high,0,지에이비148,GAB 148,same_id
FoodService:1252:ko,FoodService:1252:zht,zht,100,high,0,그라치에,Grazie (그라치에),same_id
