candidate_id,title_ko,primary_status,pg_high_count,pg_manual_count,best_pg_confidence,representative_photo_id,representative_photo_url,representative_title,selection_score,classification,reason
busan-F-00262,부다면옥,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00263,아저씨대구탕,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00264,영남돼지,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00265,무진장횟집,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00266,탐복,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00267,미미루,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00268,부우사안,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00269,산동완탕교자관,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00270,동경밥상,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00271,모즈,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00272,쇼진,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00273,스시시안,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00274,스시이루카,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00275,야키토리해공,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00276,제로베이스,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00277,떼떼오네,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00278,라꽁띠,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00279,리오네,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00280,쉐프리,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00281,음주양식당오스테리아어부,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00282,이재모피자,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00283,레땅,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00284,라이옥,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00285,달타이,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00286,알로이타이레스토랑,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00287,카파도키아,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00288,거북선횟집,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00289,고스락,no_image,0,22,manual_review,,,,0,review_required,primary=no_image; PG manual match needs verification
busan-F-00290,규우정,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00291,금랑횟집,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00292,뉼리,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00293,맥퀸즈라운지,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00294,목장원,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00295,오륙도가원,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00296,이레옥,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00297,칠성횟집,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00298,남풍,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00299,랩24바이쿠무다,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00300,르도헤,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00301,마이클어반팜테이블,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00302,모리,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00303,무궁화,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00304,사까에,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00305,셔블,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00306,아쁘앙,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00307,아오모리,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00308,율링,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00309,차오란,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00310,팔레드신,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00311,팔레트,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00312,하레마,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00313,60년전통할매국밥,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00314,개금밀면,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00315,구포촌국수,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00316,금수복국,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00317,금용,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00318,기장곰장어,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00319,동래할매파전,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00320,물꽁식당,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00321,박옥희할매집원조복국,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00322,배종관동래삼계탕,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00323,백구당,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00324,부산명물횟집,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00325,비엔씨,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00326,새진주식당,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00327,서울깍두기,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00328,송정3대국밥,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00329,신발원,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00330,신창국밥,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00331,신흥관,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00332,옛날오막집,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00333,원조할매낙지,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00334,초원복국,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00335,평산옥,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00336,할매재첩국,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00337,해운대소문난암소갈비집,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00338,레망파티쓰리,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00339,머그디저트랩,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00340,무슈뱅상,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00341,보느파티쓰 리,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00342,브레드365,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00343,브리앙,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00344,옵스,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00345,모모스커피,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00346,베르크로스터스,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00347,블랙업커피,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00348,히떼로스터리,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00349,쥬가정효,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00350,톤쇼우,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-F-00351,토북베이커리,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-F-00352,카페호밀,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
